"","Cruise","ISO.DateTime.UTC","Year","Day","Month","Latitude","Longitude","absLatitude","Depth","CP","NP","CN","logCP","logNP","logCN","POCavg_uM","PONavg_uM","POPavg_nM","Nitrate","Nitrite","Phosphate","Temperature","Nutricline_1uM_Interp","PAR_MODIS_surfmean_umols","CHLOR_a_MODIS","MLD_Holte17","MLPAR_surfmean_umols","FeT_CESM","sp_Nutlim_CESM2","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","region","area_weights","Omega_P_High","Omega_P_Med","Omega_P_Low","Omega_N_High","Omega_N_Med","Omega_N_Low","Omega_Fe_High","Omega_Fe_Med","Omega_Fe_Low","Theta"
"519","AMT28",2018-09-27,2018,27,9,44.965,-13.594,44.965,5,169.230769230769,23.2544378698225,7.27735368956743,5.13126328188487,3.14649598994023,1.98476729194464,2.86,0.393,16.9,0.04,0,0.05,19.2,43.1,312.847210648148,0.2436095,35.2425882372384,121.204872438282,0.312282612121351,"Fe-lim",0.011523254,0.8129641,0.17551267,1.8176476e-09,"Subtropical",0.70753859618132,-0.287486091,0.125353618,-0.432156542,-1.168529377,-0.1512034,-0.460418449,-0.242763577,0.113319897,-0.187519316,0.737793725
"520","AMT28",2018-09-28,2018,28,9,42.967,-15.213,42.967,5,161.951219512195,23.1219512195122,7.0042194092827,5.08729517576617,3.14078243555071,1.94651274021546,3.32,0.474,20.5,0,0,0.11,19.9,53.1,308.680532407407,0.17046042,26.87563585177,158.362109487702,0.261617635391787,"Fe-lim",0.01756531,0.7685704,0.2138642,2.3456677e-08,"Subtropical",0.731746383148989,-0.363736736,0.079291176,-0.561121175,-1.200205956,-0.154341026,-0.539358665,-0.245866891,0.409825919,-0.365379263,0.781943802
"521","AMT28",2018-09-28,2018,28,9,41.908,-16.048,41.908,5,122.549019607843,17.7450980392157,6.9060773480663,4.80851111000612,2.8761093109756,1.93240179903052,2.5,0.362,20.4,0,0,0,20.7,53.5,278.124988425926,0.115034804,25.4976552832349,160.493468253888,0.22998196606494,"Fe-lim",0.0068963617,0.70370173,0.28940174,2.284204e-07,"Subtropical",0.744218291960529,-0.160505131,0.341445513,-0.497821613,-1.153196214,-0.119495403,-0.475380668,-0.265816037,-0.128743762,-0.370012785,0.613192068
"522","AMT28",2018-09-29,2018,29,9,39.719,-17.716,39.719,5,148.920863309353,22.3021582733813,6.67741935483871,5.00341504612277,3.10468345734255,1.89873158878022,2.07,0.31,13.9,0,0,0,22,72.5,358.402777777778,0.08122213,19.9453517177701,244.143589330421,0.193652767395136,"Fe-lim",0.010220255,0.55278224,0.4369601,3.7430036e-05,"Subtropical",0.769187689316683,0.260539979,0.548402669,-0.4643384,-0.998569199,-0.048272033,-0.508131565,-0.247185984,-0.241981033,-0.336367945,0.514233518
"523","AMT28",2018-09-29,2018,29,9,38.496,-18.627,38.496,5,205.964912280702,28.9473684210526,7.11515151515151,5.32770582554754,3.36547929906008,1.96222652648746,2.348,0.33,11.4,0,0,0.05,23,71,410.578703703704,0.092216976,28.2585968480197,235.975798113168,0.193846845773393,"Fe-lim",0.010530651,0.44553584,0.54368114,0.0002523639,"Subtropical",0.782651614665415,0.569030526,0.716802968,-0.504267859,-0.895371644,-0.043544203,-0.489436475,-0.265816037,-0.464525847,-0.481015415,0.466820225
"524","AMT28",2018-09-30,2018,30,9,36.414,-20.121,36.414,5,166.857142857143,23.047619047619,7.2396694214876,5.11713801433286,3.13756246899321,1.97957554533965,1.752,0.242,10.5,0,0,0.022,23.2,127,337.430555555556,NA,29.0554913924674,NA,0.20711256752115,"Fe-lim",0.0013780586,0.2523005,0.74623346,8.796888e-05,"Subtropical",0.804748773741453,0.793639286,0.820212337,-0.577029039,-0.724367529,-0.049027702,-0.567447396,-0.265816037,-0.619667086,-0.248689482,0.428962537
"525","AMT28",2018-09-30,2018,30,9,35.283,-20.923,35.283,5,184.358974358974,24.3589743589744,7.56842105263158,5.21688480458545,3.19290033846494,2.02398446612051,2.157,0.285,11.7,0,0,0.04,23.6,113,330.810150462963,NA,30.1142512418391,NA,0.208812602361164,"Fe-lim",0.0009404626,0.19547468,0.80354965,3.519268e-05,"Subtropical",0.816309007962144,1.012876452,0.72827354,-0.375287328,-0.660993528,-0.06916628,-0.410602014,-0.265816037,-0.58065158,-0.044450427,0.369556292
"526","AMT28",2018-10-01,2018,1,10,33.047,-22.137,33.047,5,201.747572815534,30.873786407767,6.53459119496855,5.30701727642358,3.42990748754459,1.877109788879,2.078,0.318,10.3,0,0,0.01,24.3,93,308.101840277778,NA,45.1068738148171,NA,0.221801616788753,"Fe-lim",0.014078686,0.13619262,0.84853095,0.0011977875,"Subtropical",0.838223515838276,1.523907683,1.523513554,0.088176719,0.601803817,0.258108661,-0.16998712,-0.265816037,-0.621720889,0.11841662,0.186535158
"527","AMT28",2018-10-01,2018,1,10,31.857,-22.71,31.857,5,155.092592592593,21.2962962962963,7.28260869565217,5.04402231012899,3.05853317479302,1.98548913533597,1.675,0.23,10.8,0,0,0,24.3,93.3,322.013877314815,NA,50.730155116681,NA,0.221890069287412,"PN-colim",0.012334348,0.13277397,0.85134137,0.003550318,"Subtropical",0.849368037025422,2.007172907,1.580709351,0.319762902,1.132226679,0.312827196,-0.1920972,-0.265816037,-0.688957174,0.131177841,0.13437261
"528","AMT28",2018-10-02,2018,2,10,29.488,-23.932,29.488,5,162.803738317757,22.9906542056075,7.08130081300813,5.09254541594459,3.1350877944645,1.95745762148009,1.742,0.246,10.7,0,0,0,25,133,465.416643518519,0.049668815,45.1908264039468,239.885951119577,0.240246630550445,"PN-colim",0.009903482,0.117067516,0.8710661,0.001962894,"Subtropical",0.870458809799368,1.766681831,1.661640268,0.294435146,1.34333807,0.592929393,-0.001428229,-0.265816037,-0.704661642,0.205545026,0.094989009
"529","AMT28",2018-10-02,2018,2,10,28.609,-24.361,28.609,5,210.684931506849,28.3561643835616,7.42995169082126,5.35036380191124,3.34484444511102,2.00551935680022,1.538,0.207,7.3,0,0,0,26.2,147,453.21755787037,0.053727884,45.1908264039468,229.092224051571,0.240246630550445,"PN-colim",0.0056115044,0.09601511,0.89772165,0.0006517385,"Subtropical",0.877907771855397,2.08051634,1.690012019,0.54895299,1.657383896,0.672643918,0.021232562,-0.265816037,-0.677929292,0.183521876,0.068109849
"530","AMT28",2018-10-02,2018,2,10,28.609,-24.361,28.609,5,178.333333333333,24.6666666666667,7.22972972972973,5.1836544582279,3.20545280453606,1.97820165369184,1.605,0.222,9,0,0,0,26.2,147,453.21755787037,0.053727884,45.1908264039468,229.092224051571,0.240246630550445,"PN-colim",0.0056115044,0.09601511,0.89772165,0.0006517385,"Subtropical",0.877907771855397,2.08051634,1.690012019,0.54895299,1.657383896,0.672643918,0.021232562,-0.265816037,-0.677929292,0.183521876,0.068109849
"531","AMT28",2018-10-02,2018,2,10,28.609,-24.361,28.609,5,203.75,25.7142857142857,7.92361111111111,5.31689375212097,3.2470467018349,2.06984705028608,2.282,0.288,11.2,0,0,0,26.2,147,453.21755787037,0.053727884,45.1908264039468,229.092224051571,0.240246630550445,"PN-colim",0.0056115044,0.09601511,0.89772165,0.0006517385,"Subtropical",0.877907771855397,2.08051634,1.690012019,0.54895299,1.657383896,0.672643918,0.021232562,-0.265816037,-0.677929292,0.183521876,0.068109849
"532","AMT28",2018-10-02,2018,2,10,28.609,-24.361,28.609,5,NA,NA,NA,NA,NA,NA,NA,NA,10.9,0,0,0,26.2,147,453.21755787037,0.053727884,45.1908264039468,229.092224051571,0.240246630550445,"PN-colim",0.0056115044,0.09601511,0.89772165,0.0006517385,"Subtropical",0.877907771855397,2.08051634,1.690012019,0.54895299,1.657383896,0.672643918,0.021232562,-0.265816037,-0.677929292,0.183521876,0.068109849
"533","AMT28",2018-10-03,2018,3,10,26.204,-25.521,26.204,5,178.055555555556,26.6666666666667,6.67708333333333,5.18209561145861,3.28341434600577,1.89868126545283,1.923,0.288,10.8,0,0,0,25.2,135,545.300925925926,0.05658769,28.1486545061641,345.223738145941,0.223763739839455,"PN-colim",0.0064781657,0.1155414,0.8698813,0.008099205,"Subtropical",0.897227544564597,1.064504027,1.151520144,0.161372497,0.043211347,0.488837843,0.193746149,-0.265816037,-0.673539689,0.43672458,0.131268534
"534","AMT28",2018-10-03,2018,3,10,25.179,-26.006,25.179,5,153.271028037383,21.0280373831776,7.28888888888889,5.03220777935038,3.04585666073656,1.98635111861382,1.64,0.225,10.7,0,0,0,25.5,158,489.606481481481,0.047380388,34.971726445399,291.263408748501,0.226659715350408,"PN-colim",0.0075996504,0.16581027,0.7993695,0.027220475,"Subtropical",0.904983047947992,1.371444325,1.174620719,0.482303099,0.256544105,0.236073244,0.135891579,-0.265816037,-0.686708727,0.553676455,0.129817865
"535","AMT28",2018-10-03,2018,3,10,25.179,-26.006,25.179,5,267.586206896552,89.4252873563219,2.99228791773779,5.58944178319079,4.49340349851785,1.09603828467294,2.328,0.778,8.7,0,0,0,25.5,158,489.606481481481,0.047380388,34.971726445399,291.263408748501,0.226659715350408,"PN-colim",0.0075996504,0.16581027,0.7993695,0.027220475,"Subtropical",0.904983047947992,1.371444325,1.174620719,0.482303099,0.256544105,0.236073244,0.135891579,-0.265816037,-0.686708727,0.553676455,0.129817865
"536","AMT28",2018-10-03,2018,3,10,25.179,-26.006,25.179,5,NA,NA,NA,NA,NA,NA,NA,NA,9.4,0,0,0,25.5,158,489.606481481481,0.047380388,34.971726445399,291.263408748501,0.226659715350408,"PN-colim",0.0075996504,0.16581027,0.7993695,0.027220475,"Subtropical",0.904983047947992,1.371444325,1.174620719,0.482303099,0.256544105,0.236073244,0.135891579,-0.265816037,-0.686708727,0.553676455,0.129817865
"537","AMT28",2018-10-04,2018,4,10,22.6,-27.213,22.6,5,158.698630136986,25.4794520547945,6.22849462365591,5.06700699571809,3.23787232555886,1.82913467015923,2.317,0.372,14.6,0,0,0,25.8,117,557.037037037037,0.09213145,34.1568028195439,289.654055189561,0.226752378452488,"Fe-lim",0.011930302,0.13352479,0.77394086,0.08060403,"Subtropical",0.923210217112981,0.532898188,0.733742075,0.298175696,-0.246049884,0.373609602,-0.017129122,-0.265816037,-0.670495926,0.371813455,0.142968361
"538","AMT28",2018-10-04,2018,4,10,21.446,-27.74,21.446,5,163.714285714286,24.6428571428571,6.64347826086957,5.09812274821937,3.2044870874161,1.89363566080327,2.292,0.345,14,0,0,0,26.1,135,567.453703703704,0.084738694,48.4245319031552,242.211383177714,0.22956753820047,"Fe-lim",0.011919023,0.14723392,0.7495572,0.09128984,"Subtropical",0.930762573970941,0.21043325,0.661994341,0.252543275,-0.492911563,0.31637155,0.062637058,-0.265816037,-0.670877115,0.33046061,0.157787861
"539","AMT28",2018-10-05,2018,5,10,19.078,-28.817,19.078,5,95.8378378378378,14.972972972973,6.40072202166065,4.56265757398993,2.70624677410306,1.85641079988687,1.773,0.277,18.5,0,0,0,26.2,91,576.504606481481,0.081199065,42.3203361475193,272.349293310198,0.236809514902347,"Fe-lim",0.009793523,0.046545614,0.72261757,0.22104324,"Subtropical",0.945074485148843,0.108931783,0.552283007,0.283558759,-0.673265255,0.20748636,0.163146543,-0.265816037,-0.639442581,0.510199975,0.131328957
"540","AMT28",2018-10-05,2018,5,10,17.742,-28.93,17.742,5,151.525423728814,22.2881355932203,6.79847908745247,5.02075342426184,3.10405450070615,1.91669892355569,1.788,0.263,11.8,0,0,0,26.8,60.2,600.439814814815,0.106719464,35.0367805121002,296.518473665882,0.245969429904846,"Fe-lim",0.008791673,0.03932443,0.7124419,0.23944204,"Subtropical",0.952438357445735,0.233854057,0.501545247,0.404358624,-0.942218461,-0.020359455,0.030062494,-0.247806601,-0.556813071,0.543211067,0.219279216
"541","AMT28",2018-10-06,2018,6,10,15.076,-28.613,15.076,5,133.473684210526,22.2105263157895,6.00947867298578,4.89390433639068,3.10056633486957,1.7933380015211,2.536,0.422,19,0,0,0,27.1,38.2,590.787037037037,NA,32.6926936764424,NA,0.304836804218667,"PN-colim",0.009642963,8.654907e-05,0.5169214,0.4733491,"Subtropical",0.965581666048709,0.420500279,0.50540632,0.21430657,-0.974693775,-0.041992032,0.003766264,-0.246199007,-0.537369123,0.361675555,0.288561217
"542","AMT28",2018-10-06,2018,6,10,13.812,-28.294,13.812,5,168.73417721519,26.0759493670886,6.47087378640777,5.12832456070573,3.26101340931661,1.86731115138913,2.666,0.412,15.8,0,0,0,27.8,50.6,600.694444444444,NA,25.2018295183315,NA,0.333855770350056,"PN-colim",0.03268041,9.925161e-06,0.27903476,0.68827486,"Tropical",0.971084300280112,1.127724688,0.872693335,0.191503755,-0.556683921,0.097010397,-0.028030672,-0.265816037,-0.572401815,0.389008738,0.216880525
"543","AMT28",2018-10-07,2018,7,10,11.447,-27.709,11.447,5,181.317829457364,29.6511627906977,6.11503267973856,5.20025145521655,3.38950134189896,1.81075011331759,4.678,0.765,25.8,0,0,0,28.1,31.3,507.847222222222,NA,18.3943374824798,NA,0.545025453902781,"PN-colim",0.062665835,2.5255418e-05,0.20158774,0.7357212,"Tropical",0.98010870557287,0.677776294,0.668917406,0.037676529,-0.923886701,0.057279783,-0.033061135,-0.2402021,-0.49585287,0.215731023,0.315850814
"544","AMT28",2018-10-07,2018,7,10,10.064,-27.283,10.064,5,149.883720930233,22.3837209302326,6.6961038961039,5.00985979967973,3.10833395046838,1.90152584921135,2.578,0.385,17.2,0,0,0,28.8,35.1,519.120335648148,NA,17.9994607347153,NA,0.601937601459213,"PN-colim",0.07295244,4.581453e-05,0.2263913,0.7006104,"Tropical",0.98461317179773,1.281410016,0.887216595,0.379467124,-0.463291518,0.150255976,0.069995364,-0.243046755,-0.553169262,0.569996168,0.198390316
"545","AMT28",2018-10-11,2018,11,10,-3.689,-24.98,3.689,5,122.941176470588,19.4117647058824,6.33333333333333,4.81170600090264,2.96587931040431,1.84582669049833,2.09,0.33,17,0.074,0,0,26.5,54.1,630.625,NA,64.8249187432267,NA,0.302480616731771,"N-lim",0.26091143,0.00048812685,7.634933e-05,0.7385241,"Tropical",0.997927989194945,-0.345224604,-0.298260451,0.04171679,0.008468004,-0.041880781,-0.131117406,-0.025454194,1.831953523,0.264041755,1.277630723
"546","AMT28",2018-10-13,2018,13,10,-11.262,-24.939,11.262,5,99.2156862745098,16.2091503267974,6.12096774193548,4.59729612955719,2.78557591776659,1.81172021179059,1.518,0.248,15.3,0,0,0,25.5,125,604.629606481481,0.052810106,46.6224544954826,301.356939684017,0.16767087037195,"N-lim",0.022048129,0.00028805502,0.4954388,0.482225,"Tropical",0.980744399271006,-0.216827443,-0.216065191,0.140639236,0.315620953,0.186490335,-0.02197923,-0.250399915,0.054469308,0.376872526,1.660817844
"547","AMT28",2018-10-13,2018,13,10,-12.102,-24.928,12.102,5,157.333333333333,21.6190476190476,7.27753303964758,5.05836669691745,3.07357476031792,1.98479193659952,1.652,0.227,10.5,0,0,0.001,25.3,113,650.578703703704,0.044371083,54.7056134945485,307.721196594332,0.153216639148468,"N-lim",0.10568622,0.008661793,0.63042295,0.25522906,"Tropical",0.977775919094716,-0.302106007,-0.264744068,-0.070286317,0.459597738,0.257049861,-0.162887972,-0.248414953,0.086757186,0.235507388,1.613244738
"548","AMT28",2018-10-14,2018,14,10,-14.779,-24.986,14.779,5,178.947368421053,26.6315789473684,6.71936758893281,5.18709173143781,3.28209769012103,1.90499404131679,1.7,0.253,9.5,0,0,0.04,24,155,685.532407407407,0.029787835,64.2587309407668,326.217642739326,0.110909246550328,"N-lim",0.0473408,0.024682252,0.85227174,0.07570526,"Tropical",0.966916949422895,-0.6540598,-0.671421991,-0.143230799,0.381299748,0.295514462,-0.175034704,-0.250739427,0.32140223,0.156928316,1.463090265
"549","AMT28",2018-10-14,2018,14,10,-16.032,-25.024,16.032,5,185.189873417722,25.3164556962025,7.315,5.22138164154715,3.23145460707506,1.98992703447209,1.463,0.2,7.9,0,0,0.12,24,172,682.060185185185,0.026794614,30.9126138263135,470.599361580521,0.0982461935059575,"N-lim",0.020008873,0.011816856,0.8629155,0.10525871,"Subtropical",0.961107601083177,-0.675965785,-0.697877856,-0.098997189,0.164355907,0.30637184,-0.150880804,-0.246963108,-0.05076824,0.134248657,1.474534069
"550","AMT28",2018-10-16,2018,16,10,-20.38,-25.059,20.38,5,150.641025641026,21.5384615384615,6.99404761904762,5.01489969288271,3.06984024570771,1.945059447175,1.175,0.168,7.8,0,0,0.1,23.2,184,433.819444444444,NA,29.9184937126909,NA,0.06362543177163,"N-lim",0.020196158,0.1051896,0.74839115,0.12622315,"Subtropical",0.937403606985061,-0.672720028,-0.698484669,-0.108073694,0.287973136,0.167794233,-0.156174927,-0.245936442,-0.395287544,0.180828151,1.48119146
"551","AMT28",2018-10-16,2018,16,10,-21.609,-25.048,21.609,5,243.4375,29.84375,8.15706806282722,5.49486023606507,3.395975437681,2.09888479838406,1.558,0.191,6.4,0,0,0.09,23.2,192,349.444421296296,0.027374646,19.7454810562759,273.459256851242,0.0588308317035491,"N-lim",0.01733804,0.074083604,0.67475003,0.23382832,"Subtropical",0.929718649548316,-0.677679882,-0.675175441,-0.191256133,0.375672838,0.253049616,-0.250596852,-0.265816037,-0.325219492,0.025206512,1.469191388
"552","AMT28",2018-10-17,2018,17,10,-24,-25,24,5,154.285714285714,30.5494505494506,5.05035971223021,5.03880617106295,3.41934670016783,1.61945947089512,1.404,0.278,9.1,0,0,0.025,22.1,184,414.212962962963,NA,68.7016249143051,NA,0.0604536236408215,"N-lim",0.036571767,0.13998628,0.58346653,0.23997545,"Subtropical",0.913545457642601,-0.510802929,-0.281871831,-0.056466064,-0.125599969,0.114552485,-0.140431977,-0.245579508,-0.510048814,0.227839235,1.608386164
"553","AMT28",2018-10-17,2018,17,10,-24.906,-25.903,24.906,5,140,19.9082568807339,7.03225806451613,4.9416424226093,2.99113456430536,1.95050785830394,1.526,0.217,10.9,0,0,0,22.1,176,451.481481481482,NA,44.7040744402242,NA,0.0680177654963643,"N-lim",0.063197374,0.059365474,0.6018669,0.27557024,"Subtropical",0.906999918550848,-0.425538463,-0.176876957,-0.040234389,-0.219461768,0.130509721,-0.201616274,-0.24376086,-0.609312058,0.069838001,1.701025006
"554","AMT28",2018-10-18,2018,18,10,-26.655,-27.655,26.655,5,171.428571428571,24.8571428571429,6.89655172413793,5.14416668672078,3.21314515015922,1.93102153656156,1.8,0.261,10.5,0,0,0.031,21.2,151,613.310162037037,NA,56.8709397965237,NA,0.0817730813413853,"N-lim",0.17466217,0.03666535,0.36203057,0.42664194,"Subtropical",0.89372400706967,-0.360982824,0.009501141,-0.038520961,-0.219114464,0.101444901,-0.159785678,-0.24399539,-0.606993328,0.198085893,1.883429526
"555","AMT28",2018-10-18,2018,18,10,-27.411,-28.411,27.411,5,181.038961038961,24.1558441558442,7.49462365591398,5.19871226246083,3.18452634485356,2.01418591760727,1.394,0.186,7.7,0,0,0.08,21.1,164,568.657407407407,0.052351534,56.8709397965237,250.385368345856,0.0817730813413853,"N-lim",0.44473302,0.0067065214,0.08770676,0.46085367,"Subtropical",0.887727016759004,-0.512566309,-0.252007502,-0.124019243,-0.036206625,0.204217622,-0.24929188,-0.243654957,-0.508872122,0.142603635,1.604362961
"556","AMT28",2018-10-19,2018,19,10,-29.128,-30.223,29.128,5,145.855855855856,22.4324324324324,6.50200803212851,4.98261884535935,3.11050778814642,1.87211105721293,1.619,0.249,11.1,0,0,0.08,19.6,164,652.986111111111,0.082416356,15.3940094724494,482.295731880624,0.0940059822434058,"N-lim",0.86237633,0.01611789,0.00026349496,0.12124223,"Subtropical",0.873534450405356,-0.413429261,0.149492658,-0.445731909,-0.489400292,0.035588767,-0.530997925,-0.265816037,-0.503973527,-0.238581714,0.605018401
"557","AMT28",2018-10-19,2018,19,10,-30.006,-31.15,30.006,5,167.567567567568,25.5855855855856,6.54929577464789,5.12138665838896,3.24202912984292,1.87935752854604,1.86,0.284,11.1,0,0,0.048,19.6,137,522.986076388889,0.07990356,NA,NA,0.100041901558434,"N-lim",0.80852026,0.015068351,9.203941e-05,0.17631929,"Subtropical",0.865973039158459,-0.309578747,0.251218049,-0.086346756,-0.563729485,0.004237934,-0.222576583,-0.238990492,-0.653191452,0.099166621,0.362141484
"558","AMT28",2018-10-20,2018,20,10,-31.614,-32.888,31.614,5,161.775700934579,24.392523364486,6.63218390804598,5.08621081370835,3.19427666585483,1.89193414785352,1.731,0.261,10.7,0,0,0,18.4,177,562.731481481481,0.08336562,81.2044694274943,160.28861481459,0.112970523263201,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.851598874808032,-0.460295842,0.160342652,-0.173071806,-0.602199265,-0.014870449,-0.41192874,-0.265816037,-0.600527923,0.013850061,0.539208831
"559","AMT28",2018-10-20,2018,20,10,-32.375,-33.675,32.375,5,158.988764044944,24.7191011235955,6.43181818181818,5.06883353333924,3.20757626961427,1.86125726372498,1.415,0.22,8.9,0,0,0.027,18.4,151,491.944421296296,NA,20.1760710258525,NA,0.117624778901426,"N-lim",0.47884497,0.25212815,0.08527639,0.18375042,"Subtropical",0.844561643665357,-0.502487195,0.149851288,-0.142178454,-0.484225472,-0.005802235,-0.401914232,-0.239387978,-0.682198089,0.007537428,0.525456672
"560","AMT28",2018-10-21,2018,21,10,-33.829,-35.266,33.829,5,147.074829931973,22.7891156462585,6.45373134328358,4.99094150441446,3.12628303804038,1.86465846637409,2.162,0.335,14.7,0,0,0.08,16.5,110,544.444444444444,0.1402944,46.012584415726,206.133610644472,0.128832030958925,"N-lim",0.14427914,0.7569387,0.08949664,0.009285593,"Subtropical",0.83070279633116,-0.600468113,-0.14809069,-0.400612842,-0.654050583,0.003069192,-0.57216307,-0.265816037,-0.481430454,-0.417600651,0.79264765
"561","AMT28",2018-10-21,2018,21,10,-34.581,-36.091,34.581,5,138.636363636364,21.0227272727273,6.59459459459459,4.93185441624314,3.04560410359416,1.88625031264898,2.44,0.37,17.6,0,0,0.11,16.4,86.2,605.856481481481,0.13781455,84.3320634948006,136.911267593785,0.137389174641456,"Fe-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.823324627388891,-0.612576703,-0.194184081,-0.471432438,-0.680049013,-0.021028083,-0.539181802,-0.265816037,-0.315409784,-0.476329724,0.841190894
"562","AMT28",2018-10-22,2018,22,10,-36.167,-37.866,36.167,5,146.949152542373,26.9491525423729,5.45283018867925,4.99008662586887,3.29395185130856,1.69613477456031,3.468,0.636,23.6,1.56,0.19,0.24,15.6,7,571.342592592593,0.30190864,148.601348322032,53.0508827665,0.152621635661099,"N-lim",0.39555472,0.53307897,0.0023450286,0.069021344,"Subtropical",0.807300342724054,-0.618296767,-0.075586404,-0.641652753,-1.101580425,-0.044983308,-0.664934118,-0.265816037,-0.351735594,-0.641244053,0.774791496
"563","AMT28",2018-10-22,2018,22,10,-37.012,-38.835,37.012,5,145.44262295082,23.9344262295082,6.07671232876712,4.97978166485689,3.17531785052907,1.80446381432782,4.436,0.73,30.5,0.23,0.08,0.11,16.8,7,495.763888888889,0.29866657,59.8824600889402,113.238496729793,0.162715795307022,"N-lim",0.29279932,0.67177695,0.0012252289,0.03419852,"Subtropical",0.798509448688474,-0.544338059,0.063749402,-0.391585039,-0.898131928,0.121663683,-0.379315897,-0.184196339,-0.378807354,-0.227334339,0.720013713
"564","AMT28",2018-10-23,2018,23,10,-38.584,-40.654,38.584,5,116.320541760722,20.1580135440181,5.77043673012318,4.75634967127713,3.00360190382541,1.75274776745173,5.153,0.893,44.3,2.57,0.15,0.32,14.4,7,496.689814814815,0.43579525,153.506718776946,38.1556295843184,0.197126139648063,"N-lim",0.32852647,0.6688582,0.00015188649,0.002463405,"Subtropical",0.781694661993844,-0.648648679,-0.638462789,-1.676643721,-0.608622353,-0.389773262,-0.347983016,-0.265816037,-0.059609291,-1.288790397,0.850700881
"565","AMT28",2018-10-23,2018,23,10,-39.21,-41.475,39.21,5,131.531100478469,22.6475279106858,5.80774647887324,4.87924332919448,3.12005070295643,1.75919262623805,8.247,1.42,62.7,4.23,0.26,0.53,12.6,7,457.731446759259,0.38460776,153.506718776946,37.0944015369656,0.197126139648063,"N-lim",0.28969347,0.70974433,4.722594e-05,0.0005150731,"Subtropical",0.774834166978654,-0.623607992,-0.568804701,-2.133325425,-0.609829487,-0.678486754,0.305752694,0.383785521,0.734840884,-1.976284292,0.842386506
"566","AMT28",2018-10-24,2018,24,10,-40.52,-43.082,40.52,5,132.874251497006,23.0139720558882,5.77363399826539,4.88940320350988,3.13610151217824,1.75330169133164,6.657,1.153,50.1,5.74,0.18,0.6,11.4,7,541.226851851852,0.31365135,55.1810508255836,130.859634167177,0.222046880592686,"N-lim",0.16990611,0.8297454,1.3047164e-05,0.00033547956,"Subtropical",0.760179219142774,-0.616681976,-0.599719032,-2.175044381,-0.172821357,-1.022507347,-0.102199666,-0.265816037,0.448679824,-2.235507678,0.852978735
"567","AMT28",2018-10-24,2018,24,10,-41.371,-44.014,41.371,5,134.089635854342,23.1652661064426,5.78839177750907,4.89850850060692,3.1426540062381,1.75585449436882,4.787,0.827,35.7,5.23,0.24,0.54,12.4,7,498.703668981481,0.2975682,72.7473936168224,94.675105333227,0.230040776754592,"N-lim",0.88121474,0.118691005,3.4251407e-06,9.07847e-05,"Subtropical",0.750445693546764,-0.601428644,-0.591311493,-2.390638232,-0.469545808,-0.93550987,0.451699719,-0.265816037,0.033665122,-1.626963239,0.837897594
"568","AMT28",2018-10-26,2018,26,10,-45.297,-48.896,45.297,5,112.704081632653,19.6428571428571,5.73766233766234,4.72476563718365,2.97771376805131,1.74705186913233,4.418,0.77,39.2,8.75,0.19,0.76,9.72,7,444.166666666667,0.23037362,64.9175877201715,104.388407069968,0.198366392667459,"Fe-lim",0.93174046,0.0681376,1.2030714e-05,0.00010987558,"Subpolar",0.70343191921971,-0.62466019,-0.719242021,-2.739655631,-0.589808666,-1.236999519,-0.630660202,-0.265816037,0.794705722,-2.512142995,0.871556458
"569","AMT28",2018-10-26,2018,26,10,-46.018,-49.872,46.018,5,112.963671128107,18.8910133843212,5.97975708502024,4.72706627258039,2.93868632667699,1.7883799459034,5.908,0.988,52.3,9.39,0.36,0.81,9.71,7,381.157407407407,NA,126.06631726639,NA,0.190949398017004,"Fe-lim",0.97484374,0.025142837,7.9153995e-07,1.2647114e-05,"Subpolar",0.694432348919481,-0.670683965,-0.672828654,-2.637627545,-0.691080488,-0.559594684,-0.277575894,-0.265816037,0.376960971,-2.228154519,0.858233612
"570","AMT28",2018-10-27,2018,27,10,-48.199,-52.692,48.199,5,123.050314465409,21.2264150943396,5.79703703703704,4.81259333242428,3.0552464010864,1.75734693133788,3.913,0.675,31.8,9.88,0.5,0.77,10.1,7,336.273113425926,NA,35.9017921568368,NA,0.229738952500114,"Fe-lim",0.98075044,0.019245643,2.974743e-07,3.6503002e-06,"Subpolar",0.666545481158622,-0.668940095,-0.667964217,-2.834907618,-0.541967445,-0.204035581,-0.267629978,-0.265816037,-0.176627057,-1.97715844,0.859522425
"571","C13_5",2020-03-22,2020,22,3,-35.321,14.856,35.321,5,156.088306312522,17.5094860296654,8.91449960598897,5.05042191320046,2.86274279290667,2.18767912029379,4.525,0.5076,28.99,0,0,0.15,20,NA,418.356435185185,NA,35.0736222971886,NA,0.667390035232529,"Fe-lim",0.025363952,0.57587403,0.39859515,0.00016676151,"Subtropical",0.81592573938524,-0.246659897,-0.417513911,0.113787385,-0.387603968,-0.05336565,-0.191444039,-0.265816037,-0.281492212,0.058513363,1.426744482
