"","Cruise","ISO.DateTime.UTC","Year","Day","Month","Latitude","Longitude","absLatitude","Depth","CP","NP","CN","logCP","logNP","logCN","POCavg_uM","PONavg_uM","POPavg_nM","Nitrate","Nitrite","Phosphate","Temperature","Nutricline_1uM_Interp","PAR_MODIS_surfmean_umols","CHLOR_a_MODIS","MLD_Holte17","MLPAR_surfmean_umols","FeT_CESM","sp_Nutlim_CESM2","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","region","area_weights"
"1843","AMT28",2018-10-18,2018,18,10,-28.32,-29.396,28.32,5,152.363636363636,22.6363636363636,6.73092369477912,5.02627000824366,3.11955762366634,1.90671238457732,1.676,0.249,11,NA,NA,NA,NA,NA,629.907407407407,0.096952945,54.7810961752837,235.543249958293,0.0880049807356897,"N-lim",0.78426933,0.01885536,0.0013036758,0.19557163,"Subtropical",0.88031181186692
"1844","AMT28",2018-10-18,2018,18,10,-28.446,-29.527,28.446,5,169.67032967033,26.043956043956,6.51476793248945,5.13385731706192,3.25978572761233,1.87407158944959,1.544,0.237,9.1,NA,NA,NA,NA,NA,625.370347222222,0.09471063,84.4112048251839,163.850876328987,0.0920877788295194,"N-lim",0.78426933,0.01885536,0.0013036758,0.19557163,"Subtropical",0.87926643382119
"1845","AMT28",2018-10-19,2018,19,10,-28.564,-29.649,28.564,5,141.031746031746,22.7777777777778,6.19163763066202,4.94898501419722,3.12578540180219,1.82319961239503,1.777,0.287,12.6,NA,NA,NA,NA,NA,634.652777777778,0.06898549,15.3940094724494,478.733382592979,0.0940059822434058,"N-lim",0.78426933,0.01885536,0.0013036758,0.19557163,"Subtropical",0.878283573066151
"1846","AMT28",2018-10-19,2018,19,10,-28.698,-29.788,28.698,5,143.090909090909,22.1818181818182,6.45081967213115,4.96348015617898,3.09927295249483,1.86420720368415,1.574,0.244,11,NA,NA,NA,NA,NA,642.939814814815,0.07817543,15.3940094724494,477.926756272341,0.0940059822434058,"N-lim",0.8267987,0.01502143,0.000869339,0.15731056,"Subtropical",0.877162926133549
"1847","AMT28",2018-10-19,2018,19,10,-28.822,-29.916,28.822,5,172.1875,26.4583333333333,6.50787401574803,5.14858399934723,3.27557116854475,1.87301283080249,1.653,0.254,9.6,NA,NA,NA,NA,NA,648.865740740741,0.06629114,15.3940094724494,491.674411060674,0.0940059822434058,"N-lim",0.8267987,0.01502143,0.000869339,0.15731056,"Subtropical",0.87612163531782
"1848","AMT28",2018-10-19,2018,19,10,-28.94,-30.035,28.94,5,152.596153846154,22.5,6.78205128205128,5.02779491437908,3.11351530921037,1.91427960516871,1.587,0.234,10.4,NA,NA,NA,NA,NA,628.611111111111,0.070666924,15.3940094724494,472.864924288859,0.0940059822434058,"N-lim",0.86237633,0.01611789,0.00026349496,0.12124223,"Subtropical",0.87512691892985
"1849","AMT28",2018-10-19,2018,19,10,-29.105,-30.205,29.105,5,142.87037037037,23.5185185185185,6.0748031496063,4.96193771823299,3.15778813288836,1.80414958534462,1.543,0.254,10.8,NA,NA,NA,NA,NA,652.986111111111,0.082416356,15.3940094724494,482.295731880624,0.0940059822434058,"N-lim",0.86237633,0.01611789,0.00026349496,0.12124223,"Subtropical",0.873729778940154
"1850","AMT28",2018-10-19,2018,19,10,-29.128,-30.223,29.128,5,145.855855855856,22.4324324324324,6.50200803212851,4.98261884535935,3.11050778814642,1.87211105721293,1.619,0.249,11.1,0,0,0.08,19.6,164,652.986111111111,0.082416356,15.3940094724494,482.295731880624,0.0940059822434058,"N-lim",0.86237633,0.01611789,0.00026349496,0.12124223,"Subtropical",0.873534450405356
"1851","AMT28",2018-10-19,2018,19,10,-29.195,-30.302,29.195,5,130.894308943089,20.8943089430894,6.26459143968872,4.87439019560014,3.03947682251685,1.83491337308329,1.61,0.257,12.3,NA,NA,NA,NA,NA,622.592592592593,0.07493541,15.3940094724494,465.140162218649,0.0940059822434058,"N-lim",0.86237633,0.01611789,0.00026349496,0.12124223,"Subtropical",0.872964647732613
"1852","AMT28",2018-10-19,2018,19,10,-29.305,-30.418,29.305,5,125.175438596491,20.4385964912281,6.1244635193133,4.82971626207639,3.01742509816525,1.81229116391114,1.427,0.233,11.4,NA,NA,NA,NA,NA,620.138865740741,0.08309346,15.3940094724494,457.575354777438,0.0940059822434058,"N-lim",0.86237633,0.01611789,0.00026349496,0.12124223,"Subtropical",0.872026562436159
"1853","AMT28",2018-10-19,2018,19,10,-29.426,-30.544,29.426,5,140.1,24,5.8375,4.94235645334296,3.17805383034795,1.76430262299502,1.401,0.24,10,NA,NA,NA,NA,NA,601.666666666667,0.08181238,17.0497233604363,431.432024577898,0.0981021307668861,"N-lim",0.9131195,0.00994967,8.9066285e-05,0.0768418,"Subtropical",0.870990956369977
"1854","AMT28",2018-10-19,2018,19,10,-29.568,-30.681,29.568,5,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,571.064814814815,0.08972222,NA,NA,0.100041901558434,"N-lim",0.9131195,0.00994967,8.9066285e-05,0.0768418,"Subtropical",0.869770663061201
"1855","AMT28",2018-10-19,2018,19,10,-29.672,-30.781,29.672,5,117.388059701493,19.1791044776119,6.12062256809338,4.76548519610141,2.95382137793835,1.81166381816306,1.573,0.257,13.4,NA,NA,NA,NA,NA,463.148148148148,0.08819731,NA,NA,0.100041901558434,"N-lim",0.9131195,0.00994967,8.9066285e-05,0.0768418,"Subtropical",0.868873537487249
"1856","AMT28",2018-10-19,2018,19,10,-29.916,-31.047,29.916,5,141.40625,21.796875,6.48745519713262,4.9516369533343,3.08176661089579,1.86987034243851,1.81,0.279,12.8,NA,NA,NA,NA,NA,513.101851851852,0.080536574,NA,NA,0.100041901558434,"N-lim",0.9131195,0.00994967,8.9066285e-05,0.0768418,"Subtropical",0.866757511098783
"1857","AMT28",2018-10-19,2018,19,10,-29.916,-31.047,29.916,5,199.491525423729,30.1694915254237,6.6123595505618,5.2957717563486,3.40683119938041,1.88894055696819,2.354,0.356,11.8,NA,NA,NA,NA,NA,513.101851851852,0.080536574,NA,NA,0.100041901558434,"N-lim",0.9131195,0.00994967,8.9066285e-05,0.0768418,"Subtropical",0.866757511098783
"1858","AMT28",2018-10-19,2018,19,10,-29.916,-31.047,29.916,5,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,513.101851851852,0.080536574,NA,NA,0.100041901558434,"N-lim",0.9131195,0.00994967,8.9066285e-05,0.0768418,"Subtropical",0.866757511098783
"1859","AMT28",2018-10-19,2018,19,10,-30.006,-31.15,30.006,5,167.567567567568,25.5855855855856,6.54929577464789,5.12138665838896,3.24202912984292,1.87935752854604,1.86,0.284,11.1,0,0,0.048,19.6,137,522.986076388889,0.07990356,NA,NA,0.100041901558434,"N-lim",0.80852026,0.015068351,9.203941e-05,0.17631929,"Subtropical",0.865973039158459
"1860","AMT28",2018-10-19,2018,19,10,-30.121,-31.272,30.121,5,216.222222222222,32.5555555555556,6.64163822525597,5.37630668540973,3.48294803168085,1.89335865372888,1.946,0.293,9,NA,NA,NA,NA,NA,527.708333333333,0.07103,NA,NA,0.100041901558434,"N-lim",0.9157915,0.011305701,9.1562666e-05,0.072811216,"Subtropical",0.86496754917766
"1861","AMT28",2018-10-19,2018,19,10,-30.263,-31.415,30.263,5,184.536082474227,26.8041237113402,6.88461538461538,5.21784501332546,3.28855574550619,1.92928926781927,1.79,0.26,9.7,NA,NA,NA,NA,NA,486.319421296296,0.07262171,NA,NA,0.100041901558434,"N-lim",0.9157915,0.011305701,9.1562666e-05,0.072811216,"Subtropical",0.863721180280493
"1862","AMT28",2018-10-19,2018,19,10,-30.388,-31.554,30.388,5,164.392523364486,23.7383177570093,6.9251968503937,5.1022570032697,3.16709052555068,1.93516647771902,1.759,0.254,10.7,NA,NA,NA,NA,NA,546.319444444444,0.07470825,28.6996402684446,325.418372201023,0.104190898757128,"N-lim",0.9157915,0.011305701,9.1562666e-05,0.072811216,"Subtropical",0.862619633753163
"1863","AMT28",2018-10-19,2018,19,10,-30.485,-31.66,30.485,5,154.144144144144,23.1531531531532,6.65758754863813,5.03788816557391,3.14213097657693,1.89575718899697,1.711,0.257,11.1,NA,NA,NA,NA,NA,547.824074074074,0.063653015,28.6996402684446,336.604789539831,0.104190898757128,"N-lim",0.9157915,0.011305701,9.1562666e-05,0.072811216,"Subtropical",0.86176200414515
"1864","AMT28",2018-10-19,2018,19,10,-30.628,-31.81,30.628,5,173.9,23.4,7.43162393162393,5.15848042136024,3.15273602236366,2.00574439899658,1.739,0.234,10,NA,NA,NA,NA,NA,589.12037037037,0.069210984,65.5349151950723,214.408090450442,0.10618351822389,"N-lim",0.9157915,0.011305701,9.1562666e-05,0.072811216,"Subtropical",0.860493159668069
"1865","AMT28",2018-10-19,2018,19,10,-30.755,-31.945,30.755,5,148.7,21,7.08095238095238,5.00193085346611,3.04452243772342,1.95740841574269,1.487,0.21,10,NA,NA,NA,NA,NA,558.935185185185,0.06885242,65.5349151950723,203.775517287487,0.10618351822389,"N-lim",0.76564825,0.04366967,0.0010777452,0.18960425,"Subtropical",0.859361789490159
"1866","AMT28",2018-10-19,2018,19,10,-30.889,-32.086,30.889,5,174,25.1428571428571,6.92045454545454,5.15905529921453,3.22457384598284,1.93448145323169,1.827,0.264,10.5,NA,NA,NA,NA,NA,569.328703703704,0.06347711,65.5349151950723,213.224170954086,0.10618351822389,"N-lim",0.76564825,0.04366967,0.0010777452,0.18960425,"Subtropical",0.858163482752083
"1867","AMT28",2018-10-19,2018,19,10,-30.977,-32.187,30.977,5,182.134831460674,26.6292134831461,6.83966244725738,5.20474724499758,3.28200886439704,1.92273838060054,1.621,0.237,8.9,NA,NA,NA,NA,NA,464.375,0.06153926,65.5349151950723,175.688929088302,0.10618351822389,"N-lim",0.76564825,0.04366967,0.0010777452,0.18960425,"Subtropical",0.857373981167618
"1868","AMT28",2018-10-19,2018,19,10,-31.109,-32.327,31.109,5,188.936170212766,28.2978723404255,6.67669172932331,5.24140923427616,3.34278661950574,1.89862261477042,1.776,0.266,9.4,NA,NA,NA,NA,NA,529.143518518518,0.06090292,65.5349151950723,200.87144252972,0.10618351822389,"N-lim",0.76564825,0.04366967,0.0010777452,0.18960425,"Subtropical",0.856185937171325
"1869","AMT28",2018-10-20,2018,20,10,-31.191,-32.415,31.191,5,161.382978723404,24.7872340425532,6.51072961373391,5.08378029007257,3.21032876428974,1.87345152578283,1.517,0.233,9.4,NA,NA,NA,NA,NA,539.560185185185,0.06641574,65.5349151950723,199.082973741187,0.10618351822389,"N-lim",0.76564825,0.04366967,0.0010777452,0.18960425,"Subtropical",0.855445621099889
"1870","AMT28",2018-10-20,2018,20,10,-31.305,-32.541,31.305,5,152.616822429907,24.2990654205608,6.28076923076923,5.0279303515026,3.19043788954767,1.83749246195494,1.633,0.26,10.7,NA,NA,NA,NA,NA,525.787037037037,0.07366071,17.7415886364745,377.626079652284,0.110521606326408,"N-lim",0.8493923,0.016251525,0.00030077132,0.13405544,"Subtropical",0.85441349028418
"1871","AMT28",2018-10-20,2018,20,10,-31.404,-32.639,31.404,5,152.066115702479,22.5619834710744,6.73992673992674,5.02431539800034,3.11626634258226,1.90804905541807,1.84,0.273,12.1,NA,NA,NA,NA,NA,501.064814814815,NA,17.7415886364745,NA,0.110521606326408,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.853514421861264
"1872","AMT28",2018-10-20,2018,20,10,-31.513,-32.754,31.513,5,128.661971830986,19.6478873239437,6.54838709677419,4.85718859177079,2.97796981721415,1.87921877455664,1.827,0.279,14.2,NA,NA,NA,NA,NA,545.208333333333,0.08300208,81.2044694274943,155.553646821861,0.112970523263201,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.852521591244219
"1873","AMT28",2018-10-20,2018,20,10,-31.598,-32.847,31.598,5,149.761904761905,22.4603174603175,6.6678445229682,5.00904673141112,3.11175008368581,1.89729664772531,1.887,0.283,12.6,NA,NA,NA,NA,NA,573.981481481481,0.086482845,81.2044694274943,161.237218984381,0.112970523263201,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.851745224182729
"1874","AMT28",2018-10-20,2018,20,10,-31.614,-32.888,31.614,5,161.775700934579,24.392523364486,6.63218390804598,5.08621081370835,3.19427666585483,1.89193414785352,1.731,0.261,10.7,0,0,0,18.4,177,562.731481481481,0.08336562,81.2044694274943,160.28861481459,0.112970523263201,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.851598874808032
"1875","AMT28",2018-10-20,2018,20,10,-31.608,-32.892,31.608,5,159.12,23.28,6.83505154639175,5.06965863454572,3.14759462286324,1.92206401168248,1.989,0.291,12.5,NA,NA,NA,NA,NA,562.731481481481,0.08336562,81.2044694274943,160.28861481459,0.112970523263201,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.851653763606512
"1876","AMT28",2018-10-20,2018,20,10,-31.699,-32.975,31.699,5,148.8,22.48,6.61921708185053,5.00260312239899,3.11262602502549,1.8899770973735,1.86,0.281,12.5,NA,NA,NA,NA,NA,544.074074074074,0.08295231,81.2044694274943,155.265157981486,0.112970523263201,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.850820280504902
"1877","AMT28",2018-10-20,2018,20,10,-31.808,-33.072,31.808,5,162.252252252252,24.5945945945946,6.5970695970696,5.08915223685767,3.20252668686667,1.886625549991,1.801,0.273,11.1,NA,NA,NA,NA,NA,608.333310185185,0.0830299,81.2044694274943,173.541922250624,0.112970523263201,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.849819107793404
"1878","AMT28",2018-10-20,2018,20,10,-31.922,-33.187,31.922,5,154.260869565217,25.304347826087,6.09621993127148,5.03864512750032,3.23097623180229,1.80766889569803,1.774,0.291,11.5,NA,NA,NA,NA,NA,487.129594907407,NA,81.2044694274943,NA,0.112970523263201,"N-lim",0.66784656,0.07324282,0.0039643315,0.25494635,"Subtropical",0.848768719295767
"1879","AMT28",2018-10-20,2018,20,10,-32.038,-33.318,32.038,5,141.192660550459,21.1926605504587,6.66233766233766,4.95012534460378,3.0536549212867,1.89647042331709,1.539,0.231,10.9,NA,NA,NA,NA,NA,500.393518518519,0.10322617,81.2044694274943,131.330180956433,0.112970523263201,"N-lim",0.47884497,0.25212815,0.08527639,0.18375042,"Subtropical",0.847696453902414
"1880","AMT28",2018-10-20,2018,20,10,-32.278,-33.576,32.278,5,179.411764705882,27.6470588235294,6.48936170212766,5.18968352554524,3.31951935064789,1.87016417489735,1.83,0.282,10.2,NA,NA,NA,NA,NA,463.356446759259,0.0910433,20.1760710258525,308.755028998558,0.117624778901426,"N-lim",0.47884497,0.25212815,0.08527639,0.18375042,"Subtropical",0.845466947479275
"1881","AMT28",2018-10-20,2018,20,10,-32.278,-33.576,32.278,5,223.669724770642,29.5412844036697,7.57142857142857,5.41017052080612,3.38578875630931,2.02438176449681,2.438,0.322,10.9,NA,NA,NA,NA,NA,463.356446759259,0.0910433,20.1760710258525,308.755028998558,0.117624778901426,"N-lim",0.47884497,0.25212815,0.08527639,0.18375042,"Subtropical",0.845466947479275
"1882","AMT28",2018-10-20,2018,20,10,-32.278,-33.576,32.278,5,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,463.356446759259,0.0910433,20.1760710258525,308.755028998558,0.117624778901426,"N-lim",0.47884497,0.25212815,0.08527639,0.18375042,"Subtropical",0.845466947479275
"1883","AMT28",2018-10-20,2018,20,10,-32.373,-33.674,32.373,5,173.265306122449,24.4897959183673,7.075,5.15482398119477,3.19825653766546,1.9565674435293,1.698,0.24,9.8,NA,NA,NA,NA,NA,491.944421296296,NA,20.1760710258525,NA,0.117624778901426,"N-lim",0.47884497,0.25212815,0.08527639,0.18375042,"Subtropical",0.844580334172773
"1884","AMT28",2018-10-20,2018,20,10,-32.375,-33.675,32.375,5,158.988764044944,24.7191011235955,6.43181818181818,5.06883353333924,3.20757626961427,1.86125726372498,1.415,0.22,8.9,0,0,0.027,18.4,151,491.944421296296,NA,20.1760710258525,NA,0.117624778901426,"N-lim",0.47884497,0.25212815,0.08527639,0.18375042,"Subtropical",0.844561643665357
"1885","AMT28",2018-10-20,2018,20,10,-32.45,-33.757,32.45,5,173.75,26.4423076923077,6.57090909090909,5.1576174844449,3.27496529151924,1.88265219292566,1.807,0.275,10.4,NA,NA,NA,NA,NA,531.504594907407,0.1062998,20.1760710258525,345.234758796461,0.117624778901426,"N-lim",0.46598154,0.2280939,0.097442955,0.20848157,"Subtropical",0.843860006975502
"1886","AMT28",2018-10-20,2018,20,10,-32.556,-33.876,32.556,5,133.106060606061,20.4545454545455,6.50740740740741,4.89114625859477,3.01820512940605,1.87294112918872,1.757,0.27,13.2,NA,NA,NA,NA,NA,515.509259259259,0.10579981,73.5705812232913,146.414348495507,0.12078460419529,"N-lim",0.46598154,0.2280939,0.097442955,0.20848157,"Subtropical",0.842865894813764
"1887","AMT28",2018-10-20,2018,20,10,-32.67,-34.001,32.67,5,174.038461538462,25.6730769230769,6.77902621722846,5.15927631811254,3.24544285225292,1.91383346585962,1.81,0.267,10.4,NA,NA,NA,NA,NA,523.032407407407,0.12391859,73.5705812232913,139.845221669759,0.12078460419529,"N-lim",0.3568542,0.42347327,0.16905278,0.05061981,"Subtropical",0.841793535750235
"1888","AMT28",2018-10-20,2018,20,10,-32.814,-34.156,32.814,5,158.251748251748,23.0769230769231,6.85757575757576,5.06418710836768,3.13883311719466,1.92535399117301,2.263,0.33,14.3,NA,NA,NA,NA,NA,492.337962962963,0.12819344,73.5705812232913,129.922295893643,0.12078460419529,"N-lim",0.3568542,0.42347327,0.16905278,0.05061981,"Subtropical",0.840434214118018
"1889","AMT28",2018-10-20,2018,20,10,-32.85,-34.193,32.85,5,166.842105263158,22.6315789473684,7.37209302325581,5.11704788770489,3.11934622952117,1.99770165818372,1.902,0.258,11.4,NA,NA,NA,NA,NA,491.064814814815,NA,73.5705812232913,NA,0.12078460419529,"N-lim",0.3568542,0.42347327,0.16905278,0.05061981,"Subtropical",0.840093553898942
"1890","AMT28",2018-10-20,2018,20,10,-33.05,-34.413,33.05,5,148.474576271186,21.4406779661017,6.92490118577075,5.00041374002472,3.0652899572559,1.93512378276882,1.752,0.253,11.8,NA,NA,NA,NA,NA,483.518518518519,0.117421694,73.5705812232913,131.986691443122,0.12078460419529,"N-lim",0.3568542,0.42347327,0.16905278,0.05061981,"Subtropical",0.838194961443894
"1891","AMT28",2018-10-20,2018,20,10,-33.156,-34.526,33.156,5,152.64,22.24,6.86330935251798,5.02808220769998,3.10189246938238,1.92618973831759,1.908,0.278,12.5,NA,NA,NA,NA,NA,482.592592592593,NA,33.8580959550033,NA,0.125555536387267,"N-lim",0.3568542,0.42347327,0.16905278,0.05061981,"Subtropical",0.837184565050195
"1892","AMT28",2018-10-20,2018,20,10,-33.263,-34.646,33.263,5,214.485294117647,22.4264705882353,9.56393442622951,5.36824117712572,3.11024198386541,2.25799919326031,2.917,0.305,13.6,NA,NA,NA,NA,NA,578.425902777778,0.11278161,33.8580959550033,287.464882502199,0.125555536387267,"N-lim",0.3568542,0.42347327,0.16905278,0.05061981,"Subtropical",0.836161730535098
"1893","AMT28",2018-10-21,2018,21,10,-33.379,-34.769,33.379,5,170.153846153846,25,6.80615384615385,5.13670300518069,3.2188758248682,1.91782718031249,2.212,0.325,13,NA,NA,NA,NA,NA,579.259259259259,0.09374942,33.8580959550033,301.436697226753,0.125555536387267,"N-lim",0.19913498,0.6953193,0.09614916,0.009396547,"Subtropical",0.83504956891276
"1894","AMT28",2018-10-21,2018,21,10,-33.496,-34.89,33.496,5,139.508196721311,21.4754098360656,6.49618320610687,4.93812335739411,3.06690855202189,1.87121480537222,1.702,0.262,12.2,NA,NA,NA,NA,NA,608.564791666667,0.10874417,33.8580959550033,305.262157607987,0.125555536387267,"N-lim",0.19913498,0.6953193,0.09614916,0.009396547,"Subtropical",0.833924352505637
"1895","AMT28",2018-10-21,2018,21,10,-33.603,-35.009,33.603,5,165.217391304348,24.5217391304348,6.73758865248227,5.10726212978533,3.19956003556891,1.90770209421642,1.9,0.282,11.5,NA,NA,NA,NA,NA,546.064814814815,NA,46.012584415726,NA,0.128832030958925,"N-lim",0.14427914,0.7569387,0.08949664,0.009285593,"Subtropical",0.832892264054601
"1896","AMT28",2018-10-21,2018,21,10,-33.689,-35.109,33.689,5,148.225806451613,22.8225806451613,6.49469964664311,4.99873683030464,3.12775042503225,1.87098640527239,1.838,0.283,12.4,NA,NA,NA,NA,NA,484.027777777778,NA,46.012584415726,NA,0.128832030958925,"N-lim",0.14427914,0.7569387,0.08949664,0.009285593,"Subtropical",0.8320606292805
"1897","AMT28",2018-10-21,2018,21,10,-33.808,-35.239,33.808,5,152.758620689655,24.3103448275862,6.28368794326241,5.02885903305271,3.19090197282579,1.83795706022691,1.772,0.282,11.6,NA,NA,NA,NA,NA,508.634259259259,NA,46.012584415726,NA,0.128832030958925,"N-lim",0.14427914,0.7569387,0.08949664,0.009285593,"Subtropical",0.830906787653507
"1898","AMT28",2018-10-21,2018,21,10,-33.829,-35.266,33.829,5,147.074829931973,22.7891156462585,6.45373134328358,4.99094150441446,3.12628303804038,1.86465846637409,2.162,0.335,14.7,0,0,0.08,16.5,110,544.444444444444,0.1402944,46.012584415726,206.133610644472,0.128832030958925,"N-lim",0.14427914,0.7569387,0.08949664,0.009285593,"Subtropical",0.83070279633116
"1899","AMT28",2018-10-21,2018,21,10,-33.851,-35.287,33.851,5,155.534591194969,23.4591194968553,6.63002680965147,5.04686815829523,3.15525931041763,1.8916088478776,2.473,0.373,15.9,NA,NA,NA,NA,NA,568.611111111111,NA,46.012584415726,NA,0.128832030958925,"N-lim",0.14427914,0.7569387,0.08949664,0.009285593,"Subtropical",0.830488971445774
"1900","AMT28",2018-10-21,2018,21,10,-33.956,-35.404,33.956,5,134.58904109589,22.6027397260274,5.95454545454545,4.90222599558907,3.11807112574624,1.78415486984284,1.965,0.33,14.6,NA,NA,NA,NA,NA,564.583333333333,NA,46.012584415726,NA,0.128832030958925,"N-lim",0.14427914,0.7569387,0.08949664,0.009285593,"Subtropical",0.829466757376867
"1901","AMT28",2018-10-21,2018,21,10,-34.063,-35.522,34.063,5,155.886524822695,23.9007092198582,6.52225519287834,5.04912833757944,3.17390813296824,1.8752202046112,2.198,0.337,14.1,NA,NA,NA,NA,NA,583.194444444444,0.1345488,63.1780502162176,172.96020733187,0.133719632428253,"N-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.828422206803657
"1902","AMT28",2018-10-21,2018,21,10,-34.17,-35.639,34.17,5,162.183098591549,22.887323943662,7.08615384615385,5.08872593521347,3.13058321772252,1.95814271749095,2.303,0.325,14.2,NA,NA,NA,NA,NA,593.425925925926,0.13207796,63.1780502162176,177.20874695833,0.133719632428253,"N-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.827374767055127
"1903","AMT28",2018-10-21,2018,21,10,-34.268,-35.748,34.268,5,154.248366013072,24.0522875816993,6.41304347826087,5.03856406962127,3.18023010977054,1.85833395985072,2.36,0.368,15.3,NA,NA,NA,NA,NA,600.555555555556,0.1490777,63.1780502162176,171.401536729873,0.133719632428253,"N-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.826412897956903
"1904","AMT28",2018-10-21,2018,21,10,-34.497,-36.003,34.497,5,155.540540540541,23.9864864864865,6.48450704225352,5.04690640851176,3.17749060870535,1.86941579980641,2.302,0.355,14.8,NA,NA,NA,NA,NA,609.236111111111,NA,63.1780502162176,NA,0.133719632428253,"N-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.824155844453522
"1905","AMT28",2018-10-21,2018,21,10,-34.497,-36.003,34.497,5,196.20253164557,27.9746835443038,7.01357466063348,5.27914745044032,3.33129994204478,1.94784750839554,3.1,0.442,15.8,NA,NA,NA,NA,NA,609.236111111111,NA,63.1780502162176,NA,0.133719632428253,"N-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.824155844453522
"1906","AMT28",2018-10-21,2018,21,10,-34.497,-36.003,34.497,5,NA,NA,NA,NA,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,609.236111111111,NA,63.1780502162176,NA,0.133719632428253,"N-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.824155844453522
"1907","AMT28",2018-10-21,2018,21,10,-34.581,-36.091,34.581,5,138.636363636364,21.0227272727273,6.59459459459459,4.93185441624314,3.04560410359416,1.88625031264898,2.44,0.37,17.6,0,0,0.11,16.4,86.2,605.856481481481,0.13781455,84.3320634948006,136.911267593785,0.137389174641456,"Fe-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.823324627388891
"1908","AMT28",2018-10-21,2018,21,10,-34.585,-36.092,34.585,5,172.601156069364,25.3179190751445,6.81735159817352,5.1509834765954,3.23151240887271,1.91947106772269,2.986,0.438,17.3,NA,NA,NA,NA,NA,605.856481481481,0.13781455,84.3320634948006,136.911267593785,0.137389174641456,"Fe-lim",0.10291171,0.76298785,0.10189682,0.032203656,"Subtropical",0.823285001469126
"1909","AMT28",2018-10-21,2018,21,10,-34.705,-36.225,34.705,5,165.734265734266,24.7552447552447,6.69491525423729,5.11038569686332,3.20903737586791,1.9013483209954,2.37,0.354,14.3,NA,NA,NA,NA,NA,578.726851851852,0.13776782,84.3320634948006,130.79844211303,0.137389174641456,"Fe-lim",0.16101947,0.7202944,0.028773746,0.08991239,"Subtropical",0.822094358890068
"1910","AMT28",2018-10-21,2018,21,10,-34.829,-36.369,34.829,5,158.589743589744,24.7435897435897,6.40932642487047,5.06632063869694,3.20856645520934,1.8577541834876,2.474,0.386,15.6,NA,NA,NA,NA,NA,576.412037037037,0.15915562,84.3320634948006,122.854012291199,0.137389174641456,"Fe-lim",0.15903422,0.67978996,0.029624056,0.13155177,"Subtropical",0.820860239869288
"1911","AMT28",2018-10-21,2018,21,10,-34.918,-36.467,34.918,5,154.765100671141,25.3691275167785,6.1005291005291,5.04190848787759,3.23353298266817,1.80837550520942,2.306,0.378,14.9,NA,NA,NA,NA,NA,588.449074074074,0.17714132,84.3320634948006,120.029167058093,0.137389174641456,"Fe-lim",0.15903422,0.67978996,0.029624056,0.13155177,"Subtropical",0.819972090476576
"1912","AMT28",2018-10-21,2018,21,10,-34.06,-36.627,34.06,5,130.949720670391,20.6703910614525,6.33513513513514,4.87481343785019,3.02870229279156,1.84611114505863,2.344,0.37,17.9,NA,NA,NA,NA,NA,544.722222222222,0.1531425,25.8111843577854,293.254282004468,0.139158164061293,"N-lim",0.1150599,0.7117581,0.11532185,0.057860184,"Subtropical",0.828451532652235
"1913","AMT28",2018-10-21,2018,21,10,-35.176,-36.755,35.176,5,151.616161616162,22.6262626262626,6.70089285714286,5.02135207449292,3.1191112947145,1.90224077977842,3.002,0.448,19.8,NA,NA,NA,NA,NA,543.796296296296,0.1759247,38.8508883660068,217.310579744792,0.142860269415124,"N-lim",0.15903422,0.67978996,0.029624056,0.13155177,"Subtropical",0.817386282044066
"1914","AMT28",2018-10-21,2018,21,10,-35.3,-36.893,35.3,5,174.235294117647,23.0588235294118,7.55612244897959,5.16040665077153,3.13804849573425,2.02235815503728,2.962,0.392,17,NA,NA,NA,NA,NA,529.722199074074,0.17495365,38.8508883660068,212.05355335206,0.142860269415124,"N-lim",0.15903422,0.67978996,0.029624056,0.13155177,"Subtropical",0.81613759008016
